name,date,time,location,link,description
PRETTY WOMAN: THE MUSICAL,2025-04-21,7:30pm,,https://performingarts.ufl.edu/events/pretty-woman-the-musical/,"PRETTY WOMAN: THE MUSICAL, based on one of Hollywood’s most beloved romantic stories of all time, springs to life with a powerhouse creative team led by two-time Tony Award®-winning director and choreographer Jerry Mitchell, (Hairspray, Kinky Boots, Legally Blonde).


  PRETTY WOMAN: THE MUSICAL features an original score by GRAMMY® winner Bryan Adams and Jim Vallance (Summer of ’69, Heaven), and a book by the movie’s legendary director Garry Marshall and screenwriter J.F. Lawton. PRETTY WOMAN: THE MUSICAL will lift your spirits and light up your heart. “If you love the movie, you’ll love the musical!” (BuzzFeed News). Are you ready to fall in love all over again?"
More events on 2025-04-21,2025-04-21,,,https://calendar.ufl.edu/#!view/day/date/20250421,Link to more events on this day
Mastering NaviGator Chat (In-Person),2025-04-22,2:00pm,,https://calendar.ufl.edu/event/43228-mastering-navigator-chat-in-person,
Florida Gators Baseball vs Georgia Southern,2025-04-22,6:00pm,,https://calendar.ufl.edu/event/41160-florida-gators-baseball-vs-georgia-southern,
More events on 2025-04-22,2025-04-22,,,https://calendar.ufl.edu/#!view/day/date/20250422,Link to more events on this day
"Jingzhu Shi, UF Chemistry Graduate Student",2025-04-23,4:00pm,,https://calendar.ufl.edu/event/44375-jingzhu-shi-uf-chemistry-graduate-student,"“Nanoparticle-based Signal Amplification Platform for Cancer Diagnosis”
  
  Analytical Research Seminar
  
  Dr. Yong Zeng’s Research Group"
"Jingzhu Shi, UF Chemistry Graduate Student",2025-04-23,4:00pm,,https://calendar.ufl.edu/event/44390-jingzhu-shi-uf-chemistry-graduate-student,"“Nanoparticle-based Signal Amplification Platform for Cancer Diagnosis”
  
  Analytical Research Seminar
  
  Dr. Yong Zeng’s Research Group"
Florida Gators Softball vs USF - Presented by Dominos,2025-04-23,6:00pm,,https://calendar.ufl.edu/event/41102-florida-gators-softball-vs-south-florida,
Comedy Night at the Reitz Union,2025-04-23,7:30pm,,https://calendar.ufl.edu/event/43402-comedy-night-at-the-reitz-union,"Join us for a night of laughs at Comedy Night, presented by the Florida Comedy Club and the Reitz Union! Doors open at 7 PM for this fun, free event exclusively for UF students."
More events on 2025-04-23,2025-04-23,,,https://calendar.ufl.edu/#!view/day/date/20250423,Link to more events on this day
UF Gulf Scholars Experiential Learning Faculty Info Session,2025-04-24,10:00am,,https://calendar.ufl.edu/event/45153-uf-gulf-scholars-experiential-learning-faculty,"UF Gulf Scholars is looking for faculty and community partners to create hands-on, Gulf-focused experiential learning opportunities for students. Join us for this info session to explore best practices for designing meaningful experiences and learn how you can secure Gulf Scholars funding to bring your ideas to life."
Tour – Sea Turtle Hospital-TOUR FULL,2025-04-24,10:00am,,https://calendar.ufl.edu/event/24394-tour-sea-turtle-hospital-tour-full,
More events on 2025-04-24,2025-04-24,,,https://calendar.ufl.edu/#!view/day/date/20250424,Link to more events on this day
Florida Gators Softball at LSU,2025-04-26,2:00pm,,https://calendar.ufl.edu/event/41100-florida-gators-softball-at-lsu,
Florida Gators Baseball vs Arkansas - Presented by Vystar Credit Union,2025-04-26,3:00pm,,https://calendar.ufl.edu/event/41158-florida-gators-baseball-vs-arkansas,
Parker McCollum - What Kinda Man Tour 2025,2025-04-26,7:30pm,,https://calendar.ufl.edu/event/41703-parker-mccollum-what-kinda-man-tour-2025,Parker McCollum is coming to Gainesville on his What Kinda Man Tour 2025 with special guests Kameron Marlowe and William Beckmann!
More events on 2025-04-26,2025-04-26,,,https://calendar.ufl.edu/#!view/day/date/20250426,Link to more events on this day
Florida Gators Lacrosse vs Big 12,2025-05-01,,,https://calendar.ufl.edu/event/42026-florida-gators-lacrosse-vs-big-12,
College of Health & Human Performance Spring 2025 Recognition Ceremony,2025-05-01,1:30pm,,https://hhp.ufl.edu/celebrate/spring-25/,
Florida Gators Softball vs Oklahoma - Presented by Florida Dairy Farmers,2025-05-01,6:00pm,,https://calendar.ufl.edu/event/41098-florida-gators-softball-vs-oklahoma,
Sarah Lynn Redding PhD Defense,2025-05-02,9:00am,,https://calendar.ufl.edu/event/44649-sarah-lynn-redding-phd-defense,
Anthropology Open House for Graduating Undergraduate Majors,2025-05-02,3:00pm,,https://calendar.ufl.edu/event/44155-anthropology-open-house-for-graduating,
Gulf Atlantic Anesthesia Residents’ Research Conference,2025-05-02,3:00pm,,https://calendar.ufl.edu/event/43938-gulf-atlantic-anesthesia-residents-research,
Florida Gators Softball vs Oklahoma,2025-05-02,6:00pm,,https://calendar.ufl.edu/event/41097-florida-gators-softball-vs-oklahoma,
Florida Gators Lacrosse vs Big 12,2025-05-03,,,https://calendar.ufl.edu/event/42025-florida-gators-lacrosse-vs-big-12,
Florida Gators Men’s Tennis vs NCAA,2025-05-03,,,https://calendar.ufl.edu/event/43033-florida-gators-mens-tennis-vs-ncaa,
Florida Gators Track and Field vs LSU Invite,2025-05-03,,,https://calendar.ufl.edu/event/41735-florida-gators-track-and-field-vs-lsu-invite,
Florida Gators Softball vs Oklahoma - Presented by Vystar,2025-05-03,3:00pm,,https://calendar.ufl.edu/event/41096-florida-gators-softball-vs-oklahoma,
Florida Gators Baseball at South Carolina,2025-05-04,1:30pm,,https://calendar.ufl.edu/event/41154-florida-gators-baseball-at-south-carolina,
Florida Gators Women’s Golf at NCAA Regionals,2025-05-05,,,https://calendar.ufl.edu/event/39697-florida-gators-womens-golf-at-ncaa-regionals,
2025 Graduate Summer Institute,2025-05-05,9:00am,,https://calendar.ufl.edu/event/44644-2025-graduate-summer-institute,
Mahsa Moshari – Inorganic Seminar,2025-05-05,4:05pm,,https://calendar.ufl.edu/event/43471-mahsa-moshari-inorganic-seminar,
Mahsa Moshari – Inorganic Seminar,2025-05-05,4:05pm,,https://calendar.ufl.edu/event/44397-mahsa-moshari-inorganic-seminar,
Florida Gators Softball vs SEC Tournament,2025-05-06,,,https://calendar.ufl.edu/event/41095-florida-gators-softball-vs-sec-tournament,
Florida Gators Women’s Golf at NCAA Regionals,2025-05-06,,,https://calendar.ufl.edu/event/39696-florida-gators-womens-golf-at-ncaa-regionals,
Florida Gators Baseball vs USF,2025-05-06,6:30pm,,https://calendar.ufl.edu/event/41153-florida-gators-baseball-vs-usf,
Florida Gators Women’s Golf at NCAA Regionals,2025-05-07,,,https://calendar.ufl.edu/event/39695-florida-gators-womens-golf-at-ncaa-regionals,
Evenings at Whitney - Nature’s Repair Kit: The Science of Sea Star Regeneration,2025-05-08,6:00pm,,https://calendar.ufl.edu/event/42104-evenings-at-whitney-natures-repair-kit-the-science-of-,
"AI Image Generators, Self-Paced (CITT)",2025-05-09,,,https://calendar.ufl.edu/event/36120-ai-image-generators-self-paced-citt,
Florida Gators Men’s Tennis vs NCAA,2025-05-09,,,https://calendar.ufl.edu/event/43032-florida-gators-mens-tennis-vs-ncaa,
AI for Learning in Health Professions Education,2025-05-09,1:00pm,,https://calendar.ufl.edu/event/44794-ai-for-learning-in-health-professions-education,
Florida Gators Baseball at Texas,2025-05-09,7:30pm,,https://calendar.ufl.edu/event/41152-florida-gators-baseball-at-texas,
18th Annual Recital “Secret Garden”,2025-05-10,1:00pm,,https://performingarts.ufl.edu/events/18th-annual-recital-secret-garden/,
Florida Gators Baseball at Texas,2025-05-10,2:00pm,,https://calendar.ufl.edu/event/41151-florida-gators-baseball-at-texas,
Florida Gators Baseball at Texas,2025-05-11,2:00pm,,https://calendar.ufl.edu/event/41150-florida-gators-baseball-at-texas,
Designing a Welcoming Course (CITT),2025-05-12,,,https://calendar.ufl.edu/event/42270-designing-a-welcoming-course-citt,
Florida Gators Men’s Golf at NCAA Regionals,2025-05-12,,,https://calendar.ufl.edu/event/39590-florida-gators-mens-golf-vs-ncaa-regionals,
Florida Gators Men’s Golf at NCAA Regionals,2025-05-13,,,https://calendar.ufl.edu/event/39589-florida-gators-mens-golf-vs-ncaa-regionals,
Canvas New Quizzes,2025-05-13,10:00am,,https://calendar.ufl.edu/event/43465-canvas-new-quizzes,
Florida Gators Men’s Golf at NCAA Regionals,2025-05-14,,,https://calendar.ufl.edu/event/39588-florida-gators-mens-golf-vs-ncaa-regionals,
Florida Gators Men’s Tennis vs NCAA,2025-05-15,,,https://calendar.ufl.edu/event/43031-florida-gators-mens-tennis-vs-ncaa,
Florida Gators Track and Field vs SEC Outdoor Championships,2025-05-15,,,https://calendar.ufl.edu/event/41734-florida-gators-track-and-field-vs-sec-outdoor,
Florida Gators Women’s Tennis vs NCAA Women’s Tennis Championships,2025-05-15,,,https://calendar.ufl.edu/event/40111-florida-gators-womens-tennis-vs-ncaa-womens-,
Florida Gators Baseball vs Alabama - Presented by Cepra Landscape,2025-05-15,6:30pm,,https://calendar.ufl.edu/event/41149-florida-gators-baseball-vs-alabama,
Florida Gators Track and Field vs SEC Outdoor Championships,2025-05-16,,,https://calendar.ufl.edu/event/41733-florida-gators-track-and-field-vs-sec-outdoor,
Florida Gators Women’s Golf at NCAA National Championships,2025-05-16,,,https://calendar.ufl.edu/event/39694-florida-gators-womens-golf-at-ncaa-national,
Florida Gators Baseball vs Alabama - Presented by Florida Dairy Farmers,2025-05-16,6:30pm,,https://calendar.ufl.edu/event/41148-florida-gators-baseball-vs-alabama,
Florida Gators Track and Field vs SEC Outdoor Championships,2025-05-17,,,https://calendar.ufl.edu/event/41732-florida-gators-track-and-field-vs-sec-outdoor,
Florida Gators Women’s Golf at NCAA National Championships,2025-05-17,,,https://calendar.ufl.edu/event/39693-florida-gators-womens-golf-at-ncaa-national,
Florida Gators Baseball vs Alabama - Presented by Southern Chevy,2025-05-17,4:00pm,,https://calendar.ufl.edu/event/41147-florida-gators-baseball-vs-alabama,
Florida Gators Women’s Golf at NCAA National Championships,2025-05-18,,,https://calendar.ufl.edu/event/39692-florida-gators-womens-golf-at-ncaa-national,
Engaging Online Learners (CITT),2025-05-19,,,https://calendar.ufl.edu/event/38322-engaging-online-learners-citt,
Florida Gators Women’s Golf at NCAA National Championships,2025-05-19,,,https://calendar.ufl.edu/event/39691-florida-gators-womens-golf-at-ncaa-national,
Florida Gators Baseball vs SEC Baseball Tournament,2025-05-20,,,https://calendar.ufl.edu/event/41146-florida-gators-baseball-vs-sec-baseball-tournament,
Florida Gators Women’s Golf at NCAA National Championships,2025-05-20,,,https://calendar.ufl.edu/event/39689-florida-gators-womens-golf-at-ncaa-national,
Florida Gators Women’s Golf at NCAA National Championships,2025-05-20,,,https://calendar.ufl.edu/event/39690-florida-gators-womens-golf-at-ncaa-national,
e-Learning @UF: Build & Design,2025-05-20,1:00pm,,https://calendar.ufl.edu/event/43478-e-learning-uf-build-design,
Florida Gators Women’s Golf at NCAA National Championships,2025-05-21,,,https://calendar.ufl.edu/event/39688-florida-gators-womens-golf-at-ncaa-national,
e-Learning @UF: Facilitate & Engage,2025-05-22,1:00pm,,https://calendar.ufl.edu/event/43473-e-learning-uf-facilitate-engage,
Florida Gators Men’s Golf at NCAA National Championships,2025-05-23,,,https://calendar.ufl.edu/event/39587-florida-gators-mens-golf-vs-ncaa-national,
Florida Gators Men’s Golf at NCAA National Championships,2025-05-24,,,https://calendar.ufl.edu/event/39586-florida-gators-mens-golf-vs-ncaa-national,
Florida Gators Men’s Golf at NCAA National Championships,2025-05-25,,,https://calendar.ufl.edu/event/39585-florida-gators-mens-golf-vs-ncaa-national,
Florida Gators Men’s Golf at NCAA National Championships,2025-05-26,,,https://calendar.ufl.edu/event/39584-florida-gators-mens-golf-vs-ncaa-national,
Florida Gators Men’s Golf at NCAA National Championships,2025-05-27,,,https://calendar.ufl.edu/event/39582-florida-gators-mens-golf-vs-ncaa-national,
Florida Gators Men’s Golf at NCAA National Championships,2025-05-27,,,https://calendar.ufl.edu/event/39583-florida-gators-mens-golf-vs-ncaa-national,
Florida Gators Men’s Golf at NCAA National Championships,2025-05-28,,,https://calendar.ufl.edu/event/39581-florida-gators-mens-golf-vs-ncaa-national,
Florida Gators Track and Field vs NCAA Outdoor East Preliminaries,2025-05-28,,,https://calendar.ufl.edu/event/41731-florida-gators-track-and-field-vs-ncaa-outdoor,
Florida Gators Track and Field vs NCAA Outdoor East Preliminaries,2025-05-29,,,https://calendar.ufl.edu/event/41730-florida-gators-track-and-field-vs-ncaa-outdoor,
Florida Gators Track and Field vs NCAA Outdoor East Preliminaries,2025-05-30,,,https://calendar.ufl.edu/event/41729-florida-gators-track-and-field-vs-ncaa-outdoor,
Ultrasound in OBGYN 2025: Innovative Practice for Advancing Health,2025-05-30,7:00am,,https://calendar.ufl.edu/event/43939-ultrasound-in-obgyn-2025-innovative-practice-for,
Florida Gators Track and Field vs NCAA Outdoor East Preliminaries,2025-05-31,,,https://calendar.ufl.edu/event/41728-florida-gators-track-and-field-vs-ncaa-outdoor,
Florida Gators Baseball at South Carolina,2025-05-02,7:00pm,,https://calendar.ufl.edu/event/41156-florida-gators-baseball-at-south-carolina,
More events on 2025-05-02,2025-05-02,,,https://calendar.ufl.edu/#!view/day/date/20250502,Link to more events on this day
Florida Gators Baseball at South Carolina,2025-05-03,4:00pm,,https://calendar.ufl.edu/event/41155-florida-gators-baseball-at-south-carolina,
More events on 2025-05-03,2025-05-03,,,https://calendar.ufl.edu/#!view/day/date/20250503,Link to more events on this day
Designing a Welcoming Course (CITT),2025-06-01,,,https://calendar.ufl.edu/event/42270-designing-a-welcoming-course-citt,
Engaging Online Learners (CITT),2025-06-01,,,https://calendar.ufl.edu/event/38322-engaging-online-learners-citt,
Ultrasound in OBGYN 2025: Innovative Practice for Advancing Health,2025-06-01,,,https://calendar.ufl.edu/event/43939-ultrasound-in-obgyn-2025-innovative-practice-for,
Creating Student-Centered Assignments (CITT),2025-06-02,,,https://calendar.ufl.edu/event/38323-creating-student-centered-assignments-citt,
e-Learning @UF: Build & Design,2025-06-10,9:00am,,https://calendar.ufl.edu/event/43479-e-learning-uf-build-design,
Florida Gators Track and Field vs NCAA Outdoor Championships,2025-06-11,,,https://calendar.ufl.edu/event/41727-florida-gators-track-and-field-vs-ncaa-outdoor,
Florida Gators Track and Field vs NCAA Outdoor Championships,2025-06-12,,,https://calendar.ufl.edu/event/41726-florida-gators-track-and-field-vs-ncaa-outdoor,
e-Learning @UF: Facilitate & Engage,2025-06-12,9:00am,,https://calendar.ufl.edu/event/25188-e-learning-uf-facilitate-engage,
"AI Image Generators, Self-Paced (CITT)",2025-06-13,,,https://calendar.ufl.edu/event/36121-ai-image-generators-self-paced-citt,
Florida Gators Track and Field vs NCAA Outdoor Championships,2025-06-13,,,https://calendar.ufl.edu/event/41725-florida-gators-track-and-field-vs-ncaa-outdoor,
Florida Gators Track and Field vs NCAA Outdoor Championships,2025-06-14,,,https://calendar.ufl.edu/event/41724-florida-gators-track-and-field-vs-ncaa-outdoor,
Accessible Online Environments (CITT),2025-06-16,,,https://calendar.ufl.edu/event/38324-accessible-online-environments-citt,
Canvas New Quizzes,2025-06-16,10:00am,,https://calendar.ufl.edu/event/43466-canvas-new-quizzes,
Course Mapping Camp online (CITT),2025-06-26,9:00am,,https://calendar.ufl.edu/event/45156-course-mapping-camp-online-citt,
Fostering a Welcoming Community for Learning (CITT),2025-06-30,,,https://calendar.ufl.edu/event/42291-fostering-a-welcoming-community-for-learning-citt,
Technology to Improve Instructor Presence (CITT),2025-06-30,,,https://calendar.ufl.edu/event/38347-technology-to-improve-instructor-presence-citt,
"AI Image Generators, Self-Paced (CITT)",2025-07-11,,,https://calendar.ufl.edu/event/36122-ai-image-generators-self-paced-citt,
Technology to Captivate Students (CITT),2025-07-14,,,https://calendar.ufl.edu/event/38348-technology-to-captivate-students-citt,
e-Learning @UF: Build & Design,2025-07-15,1:00pm,,https://calendar.ufl.edu/event/43482-e-learning-uf-build-design,
e-Learning @UF: Facilitate & Engage,2025-07-17,1:00pm,,https://calendar.ufl.edu/event/43483-e-learning-uf-facilitate-engage,
Canvas New Quizzes,2025-07-21,2:00pm,,https://calendar.ufl.edu/event/43467-canvas-new-quizzes,
19th Annual Update in Liver & Gastrointestinal Diseases,2025-07-26,6:30am,,https://calendar.ufl.edu/event/43940-19th-annual-update-in-liver-gastrointestinal,
Canvas New Quizzes,2025-08-04,10:00am,,https://calendar.ufl.edu/event/43468-canvas-new-quizzes,
"AI Image Generators, Self-Paced (CITT)",2025-08-08,,,https://calendar.ufl.edu/event/36123-ai-image-generators-self-paced-citt,
e-Learning @UF: Build & Design,2025-08-12,9:00am,,https://calendar.ufl.edu/event/43480-e-learning-uf-build-design,
e-Learning @UF: Facilitate & Engage,2025-08-14,9:00am,,https://calendar.ufl.edu/event/43481-e-learning-uf-facilitate-engage,
Accessible Online Environments (CITT),2025-08-25,,,https://calendar.ufl.edu/event/42266-accessible-online-environments-citt,
Florida Gators Football vs LIU,2025-08-30,,,https://calendar.ufl.edu/event/43308-florida-gators-football-vs-liu,
